county_name,median_income,population,bachelors_degree,labor_force,median_rent,commute_time,owner_occupied,renter_occupied,state_fips,county_fips
"Caribou County, Idaho",65380.0,7058.0,454.0,481.0,709.0,3221.0,1967.0,560.0,16,029
"Cassia County, Idaho",63525.0,24859.0,2163.0,1667.0,874.0,10494.0,5669.0,2511.0,16,031
"Clark County, Idaho",53500.0,756.0,54.0,55.0,727.0,376.0,182.0,76.0,16,033
"Clearwater County, Idaho",55885.0,8810.0,872.0,260.0,838.0,3031.0,2808.0,703.0,16,035
"Custer County, Idaho",60357.0,4344.0,814.0,87.0,771.0,1268.0,1408.0,400.0,16,037
"Elmore County, Idaho",55000.0,28752.0,2806.0,1233.0,1030.0,12656.0,6728.0,4032.0,16,039
"Franklin County, Idaho",61679.0,14376.0,1007.0,1057.0,792.0,5777.0,3616.0,1056.0,16,041
"Fremont County, Idaho",67015.0,13519.0,1526.0,831.0,750.0,5159.0,3625.0,695.0,16,043
"Gem County, Idaho",65204.0,19250.0,2476.0,1032.0,827.0,7522.0,5429.0,1767.0,16,045
"Gooding County, Idaho",60938.0,15520.0,1123.0,854.0,841.0,6260.0,3905.0,1508.0,16,047
"Idaho County, Idaho",54745.0,16787.0,2059.0,663.0,766.0,5918.0,5170.0,1433.0,16,049
"Jefferson County, Idaho",77491.0,31383.0,3264.0,2090.0,971.0,13160.0,7925.0,1698.0,16,051
"Jerome County, Idaho",67347.0,24474.0,1311.0,1453.0,834.0,10819.0,5910.0,2182.0,16,053
"Kootenai County, Idaho",71949.0,173396.0,21597.0,7808.0,1216.0,70715.0,48458.0,18544.0,16,055
"Latah County, Idaho",62258.0,39872.0,6316.0,4744.0,869.0,17086.0,9545.0,6384.0,16,057
"Lemhi County, Idaho",49216.0,8043.0,811.0,461.0,725.0,2962.0,2781.0,547.0,16,059
"Lewis County, Idaho",46484.0,3630.0,329.0,151.0,662.0,1192.0,1149.0,417.0,16,061
"Lincoln County, Idaho",62250.0,5203.0,217.0,299.0,804.0,2387.0,1357.0,489.0,16,063
"Madison County, Idaho",53025.0,52487.0,4845.0,12976.0,916.0,22993.0,4793.0,7186.0,16,065
"Minidoka County, Idaho",63594.0,21626.0,1213.0,1164.0,871.0,9499.0,5390.0,2084.0,16,067
"Nez Perce County, Idaho",65023.0,42200.0,5147.0,2081.0,888.0,18359.0,12256.0,4868.0,16,069
"Oneida County, Idaho",67383.0,4572.0,525.0,246.0,884.0,1899.0,1623.0,218.0,16,071
"Owyhee County, Idaho",58440.0,12043.0,847.0,713.0,734.0,4706.0,3005.0,1222.0,16,073
"Payette County, Idaho",62721.0,25571.0,2481.0,1270.0,823.0,10178.0,6625.0,2727.0,16,075
"Power County, Idaho",56671.0,7918.0,473.0,657.0,720.0,3268.0,1898.0,773.0,16,077
"Shoshone County, Idaho",44807.0,13399.0,675.0,457.0,823.0,5233.0,4000.0,1478.0,16,079
"Teton County, Idaho",88906.0,11813.0,2754.0,642.0,1071.0,5717.0,3384.0,933.0,16,081
"Twin Falls County, Idaho",61183.0,90592.0,8180.0,5109.0,951.0,38391.0,23154.0,10206.0,16,083
"Valley County, Idaho",72878.0,11830.0,2184.0,371.0,962.0,3976.0,3225.0,581.0,16,085
"Washington County, Idaho",50046.0,10612.0,863.0,558.0,881.0,3547.0,2973.0,1170.0,16,087
"Adams County, Illinois",63767.0,65583.0,8164.0,3241.0,782.0,30905.0,19845.0,7645.0,17,001
"Alexander County, Illinois",40365.0,5261.0,222.0,272.0,652.0,1733.0,1346.0,381.0,17,003
"Bond County, Illinois",58617.0,16750.0,1404.0,1196.0,698.0,6491.0,4478.0,1742.0,17,005
"Boone County, Illinois",80502.0,53459.0,5325.0,3615.0,938.0,23530.0,15968.0,3056.0,17,007
"Brown County, Illinois",64760.0,6334.0,496.0,251.0,625.0,2240.0,1463.0,603.0,17,009
"Bureau County, Illinois",64165.0,33203.0,3356.0,1524.0,787.0,14900.0,10557.0,3344.0,17,011
"Calhoun County, Illinois",88059.0,4472.0,452.0,239.0,448.0,1475.0,1073.0,132.0,17,013
"Carroll County, Illinois",61539.0,15594.0,1553.0,745.0,751.0,6371.0,4876.0,1441.0,17,015
"Cass County, Illinois",64826.0,12955.0,1249.0,667.0,681.0,5480.0,3861.0,1143.0,17,017
"Champaign County, Illinois",61090.0,206525.0,24912.0,18550.0,977.0,87577.0,44154.0,38313.0,17,019
"Christian County, Illinois",56933.0,33893.0,2981.0,1619.0,705.0,13749.0,10351.0,3122.0,17,021
"Clark County, Illinois",65874.0,15467.0,1790.0,691.0,816.0,6767.0,5204.0,1243.0,17,023
"Clay County, Illinois",58028.0,13248.0,890.0,688.0,706.0,5251.0,4203.0,1274.0,17,025
"Clinton County, Illinois",78054.0,36998.0,4352.0,1832.0,888.0,16326.0,11530.0,2963.0,17,027
"Coles County, Illinois",53732.0,47076.0,4881.0,3175.0,778.0,21394.0,12238.0,8147.0,17,029
"Cook County, Illinois",78304.0,5225367.0,874091.0,254901.0,1318.0,2186535.0,1188945.0,877303.0,17,031
"Crawford County, Illinois",64163.0,18729.0,1669.0,860.0,763.0,7728.0,5911.0,1570.0,17,033
"Cumberland County, Illinois",71274.0,10447.0,884.0,510.0,683.0,5057.0,3360.0,782.0,17,035
"DeKalb County, Illinois",68617.0,100686.0,12450.0,7423.0,1024.0,47376.0,23489.0,15650.0,17,037
"De Witt County, Illinois",61823.0,15535.0,1586.0,728.0,801.0,7130.0,5075.0,1569.0,17,039
"Douglas County, Illinois",67177.0,19714.0,1847.0,1112.0,748.0,8900.0,6002.0,1638.0,17,041
"DuPage County, Illinois",107035.0,930559.0,195110.0,49098.0,1551.0,399872.0,255186.0,93684.0,17,043
"Edgar County, Illinois",56687.0,16852.0,1661.0,820.0,716.0,7129.0,5598.0,2000.0,17,045
"Edwards County, Illinois",60784.0,6182.0,436.0,370.0,710.0,2532.0,2078.0,547.0,17,047
"Effingham County, Illinois",73181.0,34594.0,4213.0,1555.0,697.0,15576.0,10969.0,3129.0,17,049
"Fayette County, Illinois",51962.0,21464.0,1629.0,1086.0,716.0,8454.0,6116.0,1562.0,17,051
"Ford County, Illinois",58930.0,13484.0,1102.0,684.0,708.0,5792.0,4339.0,1350.0,17,053
"Franklin County, Illinois",51031.0,37810.0,3286.0,1731.0,725.0,14689.0,12083.0,4012.0,17,055
"Fulton County, Illinois",57223.0,33691.0,2980.0,1483.0,782.0,13700.0,10862.0,3093.0,17,057
"Gallatin County, Illinois",51868.0,4967.0,276.0,220.0,532.0,2032.0,1653.0,502.0,17,059
"Greene County, Illinois",58900.0,12015.0,909.0,558.0,741.0,5015.0,3495.0,1048.0,17,061
"Grundy County, Illinois",89993.0,52624.0,5864.0,2819.0,1126.0,24201.0,15440.0,4936.0,17,063
"Hamilton County, Illinois",60574.0,8008.0,565.0,237.0,690.0,3034.0,2523.0,748.0,17,065
"Hancock County, Illinois",61026.0,17582.0,2154.0,772.0,736.0,7500.0,6134.0,1376.0,17,067
"Hardin County, Illinois",53026.0,3665.0,201.0,134.0,318.0,1194.0,1186.0,294.0,17,069
"Henderson County, Illinois",64946.0,6374.0,743.0,201.0,732.0,2735.0,2369.0,376.0,17,071
"Henry County, Illinois",66313.0,49157.0,5767.0,2472.0,814.0,21583.0,16103.0,4084.0,17,073
"Iroquois County, Illinois",62866.0,27043.0,2502.0,1436.0,773.0,11427.0,8880.0,2337.0,17,075
"Jackson County, Illinois",44847.0,53176.0,5608.0,3867.0,757.0,20959.0,11208.0,11925.0,17,077
"Jasper County, Illinois",67429.0,9295.0,972.0,439.0,770.0,4252.0,3033.0,677.0,17,079
"Jefferson County, Illinois",58384.0,37043.0,2993.0,1867.0,838.0,15234.0,10638.0,4140.0,17,081
"Jersey County, Illinois",77607.0,21462.0,2037.0,1228.0,778.0,9046.0,6272.0,1463.0,17,083
"Jo Daviess County, Illinois",67729.0,21942.0,3010.0,803.0,768.0,9490.0,8045.0,2029.0,17,085
"Johnson County, Illinois",63295.0,13313.0,1116.0,511.0,630.0,3996.0,3501.0,605.0,17,087
"Kane County, Illinois",96400.0,517254.0,79861.0,31104.0,1335.0,229847.0,137062.0,45257.0,17,089
"Kankakee County, Illinois",65489.0,107421.0,8806.0,6574.0,1025.0,46156.0,27634.0,12957.0,17,091
"Kendall County, Illinois",106358.0,132795.0,19178.0,7997.0,1695.0,59948.0,36899.0,6979.0,17,093
"Knox County, Illinois",50263.0,49751.0,4754.0,2681.0,694.0,19442.0,14246.0,6488.0,17,095
"Lake County, Illinois",104553.0,713159.0,128444.0,45120.0,1382.0,307176.0,188048.0,66746.0,17,097
"LaSalle County, Illinois",67942.0,109495.0,9511.0,5491.0,874.0,49228.0,33103.0,12027.0,17,099
"Lawrence County, Illinois",55811.0,15302.0,1011.0,654.0,781.0,5653.0,4063.0,1363.0,17,101
"Lee County, Illinois",64588.0,34221.0,3046.0,1483.0,806.0,14390.0,9681.0,3988.0,17,103
"Livingston County, Illinois",68175.0,35771.0,3100.0,1883.0,836.0,15351.0,10602.0,4063.0,17,105
"Logan County, Illinois",62547.0,28027.0,2695.0,1435.0,761.0,11272.0,7841.0,3260.0,17,107
"McDonough County, Illinois",48904.0,27370.0,2678.0,2500.0,688.0,11939.0,7106.0,4494.0,17,109
"McHenry County, Illinois",100101.0,311133.0,49733.0,17067.0,1310.0,141475.0,94946.0,20521.0,17,111
"McLean County, Illinois",75356.0,171284.0,32113.0,12536.0,941.0,73035.0,44512.0,23979.0,17,113
"Macon County, Illinois",59622.0,103542.0,11357.0,5208.0,774.0,41583.0,29890.0,13472.0,17,115
"Macoupin County, Illinois",64706.0,44907.0,4294.0,2216.0,796.0,18542.0,13660.0,3907.0,17,117
"Madison County, Illinois",71759.0,265512.0,34114.0,14690.0,938.0,114653.0,79667.0,29247.0,17,119
"Marion County, Illinois",59099.0,37543.0,2877.0,1773.0,734.0,15261.0,11244.0,3992.0,17,121
"Marshall County, Illinois",64940.0,11740.0,1065.0,489.0,746.0,4843.0,3908.0,1059.0,17,123
"Mason County, Illinois",58479.0,13074.0,1154.0,609.0,747.0,5236.0,4656.0,1132.0,17,125
"Massac County, Illinois",57365.0,14135.0,1021.0,596.0,738.0,5421.0,4227.0,1186.0,17,127
"Menard County, Illinois",84846.0,12284.0,1355.0,570.0,748.0,5443.0,4050.0,1035.0,17,129
"Mercer County, Illinois",67028.0,15692.0,1285.0,734.0,759.0,6738.0,5115.0,1320.0,17,131
"Monroe County, Illinois",100685.0,34905.0,5921.0,1483.0,956.0,16857.0,11409.0,2156.0,17,133
"Montgomery County, Illinois",61796.0,28352.0,2389.0,1233.0,684.0,10481.0,8494.0,2765.0,17,135
"Morgan County, Illinois",61188.0,32882.0,3509.0,1978.0,700.0,13076.0,9439.0,3854.0,17,137
"Moultrie County, Illinois",72833.0,14531.0,1365.0,856.0,767.0,6225.0,4542.0,1282.0,17,139
"Ogle County, Illinois",75782.0,51672.0,5486.0,2764.0,841.0,22906.0,15232.0,5575.0,17,141
"Peoria County, Illinois",63409.0,181186.0,24988.0,9326.0,909.0,73437.0,50062.0,26352.0,17,143
"Perry County, Illinois",56338.0,20996.0,1133.0,1127.0,656.0,7567.0,6262.0,1885.0,17,145
"Piatt County, Illinois",81151.0,16698.0,2318.0,720.0,917.0,7672.0,5651.0,1132.0,17,147
"Pike County, Illinois",55514.0,14776.0,1357.0,628.0,641.0,5791.0,4527.0,1207.0,17,149
"Pope County, Illinois",57582.0,3799.0,303.0,166.0,393.0,1163.0,1115.0,234.0,17,151
"Pulaski County, Illinois",41038.0,5177.0,325.0,301.0,599.0,1571.0,1352.0,534.0,17,153
"Putnam County, Illinois",75726.0,5628.0,620.0,247.0,766.0,2467.0,1974.0,426.0,17,155
"Randolph County, Illinois",63860.0,30413.0,1891.0,1549.0,740.0,11752.0,8853.0,2797.0,17,157
"Richland County, Illinois",61607.0,15716.0,1370.0,781.0,724.0,7082.0,4740.0,1745.0,17,159
"Rock Island County, Illinois",64435.0,143819.0,15122.0,7667.0,846.0,61744.0,41853.0,19161.0,17,161
"St. Clair County, Illinois",68915.0,256791.0,31097.0,13315.0,1002.0,110210.0,68404.0,32297.0,17,163
"Saline County, Illinois",51710.0,23662.0,2439.0,977.0,720.0,9172.0,7542.0,2623.0,17,165
"Sangamon County, Illinois",71653.0,196122.0,28222.0,9670.0,927.0,82808.0,58870.0,25147.0,17,167
"Schuyler County, Illinois",63737.0,6879.0,592.0,307.0,817.0,2819.0,2199.0,526.0,17,169
"Scott County, Illinois",70500.0,4899.0,594.0,301.0,619.0,1998.0,1601.0,351.0,17,171
"Shelby County, Illinois",65585.0,21042.0,1986.0,956.0,768.0,9571.0,6941.0,1821.0,17,173
"Stark County, Illinois",58125.0,5395.0,524.0,236.0,758.0,2219.0,1767.0,559.0,17,175
"Stephenson County, Illinois",57527.0,44482.0,4130.0,2046.0,755.0,18286.0,13448.0,5889.0,17,177
"Tazewell County, Illinois",74606.0,131276.0,17268.0,6359.0,850.0,55915.0,41480.0,12196.0,17,179
"Union County, Illinois",54090.0,17122.0,1845.0,907.0,710.0,6421.0,5306.0,1457.0,17,181
"Vermilion County, Illinois",52787.0,74113.0,4973.0,3636.0,769.0,27591.0,20781.0,9123.0,17,183
"Wabash County, Illinois",54074.0,11321.0,934.0,470.0,728.0,4791.0,3668.0,1110.0,17,185
"Warren County, Illinois",62700.0,16760.0,1545.0,1091.0,697.0,6986.0,5228.0,1608.0,17,187
"Washington County, Illinois",75111.0,13781.0,1495.0,739.0,801.0,6290.0,4737.0,1010.0,17,189
"Wayne County, Illinois",53522.0,16127.0,1205.0,780.0,607.0,6616.0,5385.0,1463.0,17,191
"White County, Illinois",54605.0,13834.0,997.0,601.0,672.0,5593.0,4338.0,1338.0,17,193
"Whiteside County, Illinois",62828.0,55569.0,4612.0,2663.0,785.0,24973.0,17241.0,5923.0,17,195
"Will County, Illinois",103678.0,696774.0,105392.0,40841.0,1342.0,311872.0,196571.0,42493.0,17,197
"Williamson County, Illinois",60325.0,67120.0,7790.0,2930.0,824.0,27703.0,20237.0,8284.0,17,199
"Winnebago County, Illinois",61738.0,284591.0,29684.0,14532.0,941.0,118079.0,75642.0,39572.0,17,201
"Woodford County, Illinois",80093.0,38414.0,5778.0,2166.0,938.0,16620.0,12118.0,2607.0,17,203
"Adams County, Indiana",61731.0,35827.0,2340.0,1950.0,762.0,14417.0,10152.0,2197.0,18,001
"Allen County, Indiana",66222.0,385456.0,51044.0,21256.0,924.0,172916.0,105530.0,46347.0,18,003
"Bartholomew County, Indiana",76912.0,82371.0,11174.0,4091.0,1063.0,36045.0,22991.0,9782.0,18,005
"Benton County, Indiana",58620.0,8709.0,872.0,402.0,805.0,3724.0,2682.0,741.0,18,007
"Blackford County, Indiana",51108.0,12074.0,779.0,590.0,701.0,4445.0,3768.0,1212.0,18,009
"Boone County, Indiana",103038.0,71235.0,14669.0,3469.0,1190.0,30274.0,21549.0,5410.0,18,011
"Brown County, Indiana",73933.0,15513.0,2015.0,594.0,902.0,6453.0,5633.0,947.0,18,013
"Carroll County, Indiana",61464.0,20397.0,1565.0,1036.0,846.0,9122.0,6329.0,1638.0,18,015
"Cass County, Indiana",55862.0,37820.0,2599.0,1979.0,747.0,17364.0,11189.0,3781.0,18,017
"Clark County, Indiana",69005.0,121484.0,14075.0,5351.0,1002.0,55237.0,35643.0,12201.0,18,019
"Clay County, Indiana",68364.0,26396.0,2202.0,1228.0,788.0,11131.0,8088.0,2334.0,18,021
"Clinton County, Indiana",59515.0,33020.0,2293.0,1872.0,844.0,14431.0,9001.0,3381.0,18,023
"Crawford County, Indiana",46706.0,10511.0,587.0,375.0,624.0,4057.0,3442.0,894.0,18,025
"Daviess County, Indiana",64113.0,33337.0,2232.0,2006.0,820.0,14273.0,8161.0,3445.0,18,027
"Dearborn County, Indiana",80352.0,50709.0,5821.0,2725.0,863.0,23462.0,16561.0,3354.0,18,029
"Decatur County, Indiana",71566.0,26432.0,2753.0,1173.0,815.0,12155.0,7586.0,2715.0,18,031
"DeKalb County, Indiana",68110.0,43312.0,3936.0,2181.0,783.0,20340.0,13844.0,3139.0,18,033
"Delaware County, Indiana",53377.0,112156.0,10495.0,8996.0,841.0,48647.0,30270.0,15889.0,18,035
"Dubois County, Indiana",68945.0,43584.0,5105.0,2153.0,771.0,21745.0,13508.0,3929.0,18,037
"Elkhart County, Indiana",63978.0,206841.0,17339.0,11988.0,945.0,92414.0,51118.0,20633.0,18,039
"Fayette County, Indiana",52219.0,23391.0,1863.0,1342.0,763.0,9763.0,6723.0,2949.0,18,041
"Floyd County, Indiana",75686.0,80191.0,10841.0,4304.0,943.0,34931.0,22987.0,7924.0,18,043
"Fountain County, Indiana",60559.0,16468.0,1011.0,688.0,793.0,7147.0,5062.0,1758.0,18,045
"Franklin County, Indiana",75985.0,22850.0,2090.0,1256.0,743.0,10241.0,7304.0,1672.0,18,047
"Fulton County, Indiana",62644.0,20420.0,1707.0,838.0,795.0,8299.0,6078.0,1716.0,18,049
"Gibson County, Indiana",64153.0,33006.0,2907.0,1731.0,818.0,15042.0,9871.0,3107.0,18,051
"Grant County, Indiana",53033.0,66560.0,4783.0,4445.0,774.0,26684.0,19124.0,7426.0,18,053
"Greene County, Indiana",57771.0,30900.0,2434.0,1574.0,740.0,12636.0,9536.0,3107.0,18,055
"Hamilton County, Indiana",114866.0,349527.0,87064.0,19273.0,1412.0,152167.0,99007.0,30742.0,18,057
"Hancock County, Indiana",85262.0,80170.0,12440.0,4056.0,1058.0,36323.0,25272.0,6152.0,18,059
"Harrison County, Indiana",71302.0,39684.0,3825.0,1862.0,847.0,16830.0,12269.0,2474.0,18,061
"Hendricks County, Indiana",95261.0,175639.0,30424.0,9375.0,1271.0,81181.0,49994.0,14409.0,18,063
"Henry County, Indiana",57632.0,48913.0,4026.0,2098.0,787.0,18880.0,13967.0,4582.0,18,065
"Howard County, Indiana",62014.0,83452.0,7700.0,4055.0,855.0,34251.0,25052.0,9905.0,18,067
"Huntington County, Indiana",59894.0,36699.0,3695.0,2006.0,802.0,16523.0,11462.0,3703.0,18,069
"Jackson County, Indiana",65609.0,46212.0,3867.0,2095.0,905.0,21265.0,12850.0,4724.0,18,071
"Jasper County, Indiana",77777.0,33045.0,2873.0,1751.0,906.0,14220.0,10185.0,2369.0,18,073
"Jay County, Indiana",52231.0,20451.0,1022.0,990.0,771.0,8279.0,6197.0,1894.0,18,075
"Jefferson County, Indiana",57801.0,33057.0,2572.0,1779.0,798.0,14110.0,9018.0,3872.0,18,077
"Jennings County, Indiana",66892.0,27610.0,1848.0,1363.0,873.0,12283.0,8469.0,1992.0,18,079
"Johnson County, Indiana",82730.0,161952.0,22035.0,8404.0,1155.0,71855.0,44610.0,15664.0,18,081
"Knox County, Indiana",58173.0,36148.0,2815.0,2185.0,746.0,17322.0,9787.0,5156.0,18,083
"Kosciusko County, Indiana",70945.0,80442.0,8312.0,4843.0,946.0,36437.0,23852.0,7473.0,18,085
"LaGrange County, Indiana",81658.0,40364.0,1652.0,2760.0,817.0,16378.0,10489.0,2152.0,18,087
"Lake County, Indiana",66375.0,497682.0,54950.0,26641.0,1039.0,208197.0,136080.0,55792.0,18,089
"LaPorte County, Indiana",66854.0,112215.0,11189.0,4797.0,860.0,46460.0,32049.0,11186.0,18,091
"Lawrence County, Indiana",64210.0,45113.0,3565.0,2411.0,776.0,20088.0,14974.0,3899.0,18,093
"Madison County, Indiana",60060.0,130545.0,11740.0,6884.0,888.0,53591.0,36342.0,15446.0,18,095
"Marion County, Indiana",59504.0,971737.0,136520.0,50579.0,1042.0,426278.0,217864.0,174973.0,18,097
"Marshall County, Indiana",66016.0,46208.0,4012.0,2609.0,882.0,20410.0,12939.0,3976.0,18,099
"Martin County, Indiana",65489.0,9863.0,651.0,500.0,603.0,4334.0,3121.0,842.0,18,101
"Miami County, Indiana",59551.0,35952.0,2731.0,1736.0,776.0,14485.0,9862.0,3207.0,18,103
"Monroe County, Indiana",60308.0,140065.0,19900.0,16087.0,1105.0,59281.0,31770.0,25696.0,18,105
"Montgomery County, Indiana",62937.0,38018.0,3398.0,2137.0,787.0,16851.0,11599.0,3805.0,18,107
"Morgan County, Indiana",79134.0,71757.0,6802.0,3889.0,952.0,31633.0,22372.0,4766.0,18,109
"Newton County, Indiana",63673.0,13829.0,990.0,705.0,811.0,5395.0,4512.0,957.0,18,111
"Noble County, Indiana",70286.0,47431.0,3931.0,2503.0,774.0,21432.0,13546.0,4142.0,18,113
"Ohio County, Indiana",66333.0,5974.0,489.0,256.0,852.0,2601.0,1976.0,576.0,18,115
"Orange County, Indiana",60775.0,19768.0,1279.0,1041.0,767.0,8875.0,6183.0,1768.0,18,117
"Owen County, Indiana",57947.0,21361.0,1649.0,947.0,843.0,9219.0,6749.0,1717.0,18,119
"Parke County, Indiana",63393.0,16327.0,1027.0,687.0,780.0,5615.0,4680.0,1045.0,18,121
"Perry County, Indiana",58936.0,19186.0,1541.0,875.0,632.0,7904.0,5702.0,1884.0,18,123
"Pike County, Indiana",64182.0,12227.0,799.0,752.0,648.0,5185.0,4308.0,723.0,18,125
"Porter County, Indiana",82915.0,173355.0,22294.0,9123.0,1092.0,75515.0,52320.0,15625.0,18,127
"Posey County, Indiana",75594.0,25226.0,3022.0,1164.0,735.0,11476.0,8215.0,1964.0,18,129
"Pulaski County, Indiana",56823.0,12498.0,769.0,667.0,702.0,5541.0,3680.0,1115.0,18,131
"Putnam County, Indiana",70609.0,36942.0,3194.0,2533.0,866.0,14405.0,10211.0,3597.0,18,133
"Randolph County, Indiana",59674.0,24586.0,1598.0,1186.0,758.0,10352.0,7778.0,2413.0,18,135
"Ripley County, Indiana",70285.0,28990.0,2105.0,1671.0,750.0,13702.0,8577.0,2537.0,18,137
"Rush County, Indiana",62386.0,16716.0,1211.0,861.0,802.0,6945.0,4783.0,1936.0,18,139
"St. Joseph County, Indiana",61877.0,272388.0,34030.0,16824.0,969.0,117723.0,73223.0,34243.0,18,141
"Scott County, Indiana",49343.0,24403.0,1324.0,1123.0,813.0,9853.0,6782.0,2911.0,18,143
"Shelby County, Indiana",66449.0,44940.0,4206.0,2059.0,910.0,19881.0,13097.0,4937.0,18,145
"Spencer County, Indiana",66168.0,19935.0,1752.0,977.0,715.0,9296.0,6291.0,1567.0,18,147
"Starke County, Indiana",59916.0,23308.0,1397.0,1073.0,656.0,9082.0,7256.0,1391.0,18,149
"Steuben County, Indiana",68837.0,34507.0,3772.0,1956.0,896.0,15518.0,11021.0,2773.0,18,151
"Sullivan County, Indiana",54556.0,20791.0,1413.0,875.0,797.0,8479.0,5853.0,1856.0,18,153
"Switzerland County, Indiana",66525.0,9896.0,558.0,569.0,697.0,4161.0,3003.0,780.0,18,155
"Tippecanoe County, Indiana",55728.0,186955.0,22967.0,18073.0,1020.0,81508.0,38817.0,34510.0,18,157
"Tipton County, Indiana",71947.0,15328.0,1887.0,698.0,842.0,6969.0,4986.0,1184.0,18,159
"Union County, Indiana",68514.0,7041.0,721.0,406.0,809.0,3427.0,2305.0,607.0,18,161
"Vanderburgh County, Indiana",58839.0,179900.0,22056.0,9530.0,930.0,83368.0,49786.0,27071.0,18,163
"Vermillion County, Indiana",59567.0,15488.0,1378.0,793.0,783.0,6202.0,5009.0,1497.0,18,165
"Vigo County, Indiana",52789.0,106355.0,10353.0,6880.0,853.0,45918.0,26975.0,15781.0,18,167
"Wabash County, Indiana",66194.0,31032.0,2930.0,1616.0,731.0,13440.0,9906.0,2565.0,18,169
"Warren County, Indiana",72833.0,8454.0,822.0,331.0,841.0,3797.0,2668.0,644.0,18,171
"Warrick County, Indiana",91105.0,64065.0,9148.0,3504.0,964.0,28733.0,20183.0,4357.0,18,173
"Washington County, Indiana",60695.0,28133.0,2036.0,1339.0,714.0,11920.0,8836.0,2046.0,18,175
"Wayne County, Indiana",54854.0,66522.0,5351.0,3460.0,793.0,28168.0,18574.0,8585.0,18,177
"Wells County, Indiana",68074.0,28167.0,2590.0,1520.0,803.0,13485.0,8622.0,2533.0,18,179
"White County, Indiana",65345.0,24630.0,2131.0,1217.0,819.0,10431.0,7739.0,2120.0,18,181
"Whitley County, Indiana",73636.0,34259.0,3974.0,1704.0,902.0,15667.0,11232.0,2594.0,18,183
"Adair County, Iowa",63172.0,7479.0,755.0,340.0,723.0,3350.0,2278.0,946.0,19,001
"Adams County, Iowa",64750.0,3680.0,442.0,133.0,787.0,1593.0,1232.0,291.0,19,003
"Allamakee County, Iowa",64049.0,14046.0,1319.0,654.0,721.0,6248.0,4778.0,1192.0,19,005
"Appanoose County, Iowa",50684.0,12279.0,1223.0,531.0,757.0,4659.0,3484.0,1544.0,19,007
"Audubon County, Iowa",54973.0,5651.0,648.0,231.0,735.0,2532.0,1981.0,554.0,19,009
"Benton County, Iowa",79444.0,25652.0,2879.0,1284.0,766.0,11921.0,8471.0,1643.0,19,011
"Black Hawk County, Iowa",62329.0,131041.0,16143.0,7927.0,932.0,60148.0,35056.0,18635.0,19,013
"Boone County, Iowa",75759.0,26700.0,3658.0,1419.0,852.0,12873.0,8676.0,2217.0,19,015
"Bremer County, Iowa",84727.0,25012.0,3826.0,1639.0,783.0,11377.0,8092.0,1592.0,19,017
"Buchanan County, Iowa",73493.0,20631.0,2062.0,1165.0,788.0,9378.0,6468.0,1552.0,19,019
"Buena Vista County, Iowa",62662.0,20687.0,1889.0,1452.0,781.0,9560.0,5280.0,2258.0,19,021
"Butler County, Iowa",65743.0,14376.0,1542.0,668.0,749.0,6337.0,4691.0,1148.0,19,023
"Calhoun County, Iowa",65614.0,9893.0,1074.0,392.0,696.0,3973.0,3032.0,820.0,19,025
"Carroll County, Iowa",68041.0,20728.0,2312.0,1114.0,697.0,9965.0,6617.0,2079.0,19,027
"Cass County, Iowa",60815.0,13116.0,1426.0,671.0,699.0,5947.0,4208.0,1563.0,19,029
"Cedar County, Iowa",76959.0,18479.0,2013.0,890.0,830.0,8753.0,6052.0,1456.0,19,031
"Cerro Gordo County, Iowa",63149.0,42979.0,5056.0,2038.0,812.0,20148.0,13931.0,5519.0,19,033
"Cherokee County, Iowa",63638.0,11601.0,1186.0,574.0,655.0,5320.0,3810.0,1333.0,19,035
"Chickasaw County, Iowa",72734.0,11957.0,1150.0,560.0,745.0,5690.0,4021.0,899.0,19,037
"Clarke County, Iowa",63120.0,9737.0,611.0,678.0,701.0,4053.0,2810.0,1069.0,19,039
"Clay County, Iowa",61756.0,16423.0,2059.0,744.0,752.0,7622.0,5253.0,1972.0,19,041
"Clayton County, Iowa",60441.0,17123.0,1573.0,790.0,738.0,7797.0,5486.0,1800.0,19,043
"Clinton County, Iowa",61080.0,46488.0,4879.0,2340.0,795.0,20028.0,14056.0,5118.0,19,045
"Crawford County, Iowa",61188.0,16450.0,1340.0,1109.0,732.0,7242.0,4581.0,1633.0,19,047
"Dallas County, Iowa",99533.0,100367.0,22847.0,4619.0,1198.0,45922.0,27728.0,11658.0,19,049
"Davis County, Iowa",77176.0,9093.0,782.0,488.0,835.0,3538.0,2693.0,479.0,19,051
"Decatur County, Iowa",56068.0,7684.0,685.0,552.0,621.0,3140.0,2055.0,1003.0,19,053
"Delaware County, Iowa",75896.0,17523.0,1638.0,844.0,732.0,8684.0,5839.0,1229.0,19,055
"Des Moines County, Iowa",58084.0,38824.0,4164.0,2161.0,882.0,17492.0,12067.0,5184.0,19,057
"Dickinson County, Iowa",72446.0,17692.0,3246.0,771.0,902.0,8357.0,6494.0,1785.0,19,059
"Dubuque County, Iowa",73495.0,98812.0,14121.0,6055.0,912.0,45786.0,29312.0,10673.0,19,061
"Emmet County, Iowa",64461.0,9349.0,735.0,726.0,724.0,4495.0,3013.0,868.0,19,063
